sequence,frame,label,mask_voxels,center_x,center_y,center_z,eig1,eig2,eig3,eigfrac1,eigfrac2,eigfrac3,axis_ratio21,axis_ratio31,bbox_major,bbox_mid,bbox_minor,bbox_ratio_minor_major,proxy_volume_phys,surface_area_phys,projected_area_px,perimeter_px,sphericity,intensity_mean,intensity_var,intensity_q25,intensity_median,intensity_q75,gradient_mean_inplane,gradient_q75_inplane,boundary_mean_intensity,outside_neighbor_mean_intensity,boundary_contrast_norm,intensity_polarity_norm,intensity_axis_asym_abs,roundness
02,24,1,75,359.71599999999984,124.64199999999995,71.05000000000003,2.74726666666667,0.32967200000000946,0.32967199999999813,0.8064516129032242,0.09677419354838956,0.09677419354838623,0.34641016151424253,0.3464101615142366,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,1044.64,13296.257066666669,965.0,1040.0,1135.0,94.73413680342213,121.5138195146954,1016.4583333333334,908.8,0.10305783172512378,0.02280410833157424,0.01758612830338875,
02,24,2,75,348.34800000000024,131.95,75.11000000000011,2.7472666666666514,0.3296720000000094,0.32967200000000024,0.8064516129032226,0.09677419354839001,0.09677419354838733,0.3464101615142437,0.34641016151423887,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,780.9733333333334,4716.132622222223,739.0,768.0,821.5,54.45950115268749,69.58985546366517,771.4375,716.2833333333333,0.0706223430590886,0.0431775874425965,0.047025954206927026,
02,24,7,75,456.3439999999998,115.71000000000008,146.16000000000008,2.747266666666672,0.32967200000000063,0.329671999999991,0.8064516129032281,0.09677419354838737,0.09677419354838454,0.34641016151423776,0.3464101615142327,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,713.24,4408.475733333334,665.5,715.0,759.5,44.323633582726906,55.781985880265545,705.6875,687.5166666666667,0.025476464210270486,0.042235365119363995,0.04620296394791109,
02,24,10,75,413.7140000000001,110.43199999999987,103.53000000000013,2.747266666666673,0.32967200000000263,0.3296719999999817,0.8064516129032299,0.09677419354838812,0.09677419354838199,0.34641016151423876,0.34641016151422777,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,831.08,6104.7136,768.0,828.0,883.0,65.89085690953033,82.78130805466282,819.7708333333334,760.0666666666667,0.07183925334103404,0.04448427898117336,0.04503562024087351,
02,24,13,75,365.4,128.70200000000006,93.37999999999998,2.74726666666667,0.3296720000000094,0.32967199999999575,0.8064516129032248,0.0967741935483896,0.0967741935483856,0.34641016151424253,0.3464101615142353,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,714.12,5157.3056,663.5,714.0,764.5,35.92648050218777,50.83378073000827,706.2708333333334,694.2,0.016903088183125116,0.07250959991350879,0.08058404613193099,
02,24,18,75,389.75999999999993,120.58200000000014,91.35000000000002,2.747266666666671,0.32967200000000024,0.329671999999991,0.8064516129032281,0.09677419354838729,0.09677419354838457,0.34641016151423765,0.34641016151423276,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,711.92,8546.286933333333,636.0,732.0,785.0,42.63208600250546,53.31185604976252,699.8333333333334,681.3333333333334,0.02598606585009548,0.09437953842768206,0.10434439112931465,
02,24,23,75,204.21800000000016,151.03199999999998,34.50999999999999,2.74726666666667,0.3296720000000102,0.3296720000000004,0.8064516129032235,0.09677419354838969,0.09677419354838682,0.3464101615142429,0.34641016151423776,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,924.04,9397.531733333333,845.0,942.0,999.0,80.50550131364409,104.41748628489081,915.2916666666666,872.7833333333333,0.04600269829588901,0.018381722683430173,0.002474124958450247,
02,24,28,75,470.55400000000003,98.65800000000007,152.2500000000001,2.747266666666632,0.3296720000000094,0.32967200000000246,0.806451612903221,0.09677419354839051,0.09677419354838847,0.3464101615142449,0.34641016151424125,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,690.7733333333333,2561.748622222222,671.0,692.0,733.5,33.18864568519607,43.18176105156328,689.0208333333334,697.2833333333333,-0.011961231856083887,0.033979602495866144,0.03529462810747461,
02,24,33,75,330.078,151.84400000000002,73.0799999999999,2.747266666666668,0.3296720000000094,0.32967199999999547,0.8064516129032248,0.09677419354838969,0.0967741935483856,0.34641016151424264,0.3464101615142353,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,888.0133333333333,10249.719822222221,816.0,855.0,952.5,70.55360369541776,90.23229551798025,887.9166666666666,872.9166666666666,0.016891638263689716,0.055054610248636886,0.057723970380191586,
02,24,36,75,227.76600000000002,154.28,40.6,2.74726666666667,0.32967200000000013,0.3296719999999955,0.8064516129032271,0.09677419354838716,0.09677419354838582,0.34641016151423765,0.3464101615142352,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,935.16,18185.654400000003,851.0,913.0,1024.5,96.03611569159148,127.78024652948635,916.3125,850.5,0.07037565764147304,0.041543069085322126,0.026245655527043422,
