sequence,frame,label,mask_voxels,center_x,center_y,center_z,eig1,eig2,eig3,eigfrac1,eigfrac2,eigfrac3,axis_ratio21,axis_ratio31,bbox_major,bbox_mid,bbox_minor,bbox_ratio_minor_major,proxy_volume_phys,surface_area_phys,projected_area_px,perimeter_px,sphericity,intensity_mean,intensity_var,intensity_q25,intensity_median,intensity_q75,gradient_mean_inplane,gradient_q75_inplane,boundary_mean_intensity,outside_neighbor_mean_intensity,boundary_contrast_norm,intensity_polarity_norm,intensity_axis_asym_abs,roundness
02,25,1,75,360.5279999999999,124.64199999999995,73.0799999999999,2.7472666666666683,0.3296720000000094,0.329671999999998,0.8064516129032241,0.09677419354838959,0.09677419354838626,0.3464101615142426,0.34641016151423665,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,1077.88,20047.838933333333,959.0,1086.0,1180.5,76.64061222331732,96.53504823619602,1063.5208333333333,984.5,0.0733113457280339,0.08871166635496061,0.0979147475142003,
02,25,2,75,348.34800000000024,131.54399999999998,75.11000000000011,2.747266666666652,0.3296720000000099,0.3296720000000094,0.8064516129032204,0.09677419354838988,0.09677419354838973,0.3464101615142439,0.34641016151424364,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,749.92,17397.300266666665,643.0,758.0,832.5,65.74959740298185,87.95595156840199,725.5,683.3333333333334,0.05622821989901133,0.13259138684023936,0.14715926749278532,
02,25,7,75,457.15600000000035,114.89800000000005,148.1899999999997,2.7472666666666727,0.3296719999999981,0.32967199999998176,0.8064516129032309,0.09677419354838693,0.09677419354838214,0.34641016151423637,0.3464101615142278,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,763.88,7493.118933333334,699.5,754.0,835.0,54.534543912536876,74.07881978027248,761.4791666666666,710.9333333333333,0.06616986088565388,0.04356978234232172,0.04668870850757731,
02,25,10,75,414.5260000000002,110.83799999999987,105.56000000000012,2.747266666666671,0.3296720000000005,0.329671999999991,0.8064516129032281,0.09677419354838737,0.09677419354838457,0.34641016151423776,0.34641016151423276,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,781.72,7464.2015999999985,721.5,769.0,830.5,57.44728584434868,73.3647366460346,774.0208333333334,745.9166666666666,0.03595170478773308,0.056247581328031884,0.058198830130124404,
02,25,13,75,364.99400000000014,127.48400000000007,95.40999999999984,2.747266666666668,0.3296720000000094,0.3296720000000053,0.8064516129032224,0.09677419354838941,0.0967741935483882,0.34641016151424264,0.3464101615142405,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,674.96,6792.011733333333,614.0,671.0,741.0,36.97566968657098,47.66782807865296,677.1041666666666,663.1666666666666,0.02064937181462602,0.09026325698074567,0.09963058315324769,
02,25,18,75,389.75999999999993,120.9880000000001,93.37999999999998,2.7472666666666696,0.32967200000000274,0.329671999999991,0.8064516129032274,0.096774193548388,0.09677419354838454,0.34641016151423903,0.3464101615142329,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,678.9333333333333,8508.542222222222,596.0,684.0,747.0,44.282020198342,60.940513727669725,668.375,657.8,0.01557590337784765,0.10366813816031069,0.11530689146599994,
02,25,23,75,205.0300000000001,150.626,34.50999999999999,2.7472666666666705,0.3296720000000004,0.32967199999999564,0.806451612903227,0.09677419354838722,0.09677419354838582,0.34641016151423776,0.34641016151423526,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,976.2533333333333,31474.242488888885,838.0,947.0,1093.5,106.20082817431344,146.34864914060418,950.6875,877.9333333333333,0.07452385992706809,0.12630855329019458,0.14040765990322052,
02,25,28,75,470.55400000000003,98.65800000000007,152.2500000000001,2.747266666666632,0.3296720000000094,0.32967200000000246,0.806451612903221,0.09677419354839051,0.09677419354838847,0.3464101615142449,0.34641016151424125,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,699.72,4696.1215999999995,648.5,699.0,753.5,38.898715468172675,52.286022885761454,694.4791666666666,681.9166666666666,0.017953610015434718,0.0502223776590641,0.054050365329714654,
02,25,33,75,330.4839999999999,151.84400000000002,73.0799999999999,2.7472666666666665,0.3296720000000094,0.32967199999999525,0.8064516129032248,0.09677419354838973,0.09677419354838558,0.34641016151424275,0.3464101615142353,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,827.52,7138.009600000003,757.5,817.0,863.0,71.4011302282631,91.70331287368165,832.8125,819.1666666666666,0.016490034480536247,0.016189456870012702,0.0022693616300262782,
02,25,36,75,228.1720000000001,155.09199999999998,40.6,2.74726666666667,0.32967200000000046,0.32967199999999564,0.806451612903227,0.09677419354838725,0.09677419354838583,0.3464101615142378,0.34641016151423526,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,1056.4266666666667,48613.60462222222,888.0,1009.0,1179.5,129.7845082891702,198.31445387000124,1010.5625,893.4333333333333,0.11087297430331174,0.13636464443568502,0.15009431418121427,
02,25,37,75,336.9800000000001,129.51400000000012,71.05000000000003,2.747266666666671,0.32967200000000946,0.3296720000000094,0.8064516129032216,0.09677419354838922,0.0967741935483892,0.3464101615142425,0.3464101615142425,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,719.52,5184.996266666667,667.0,712.0,779.0,46.47002211038473,62.89841417027104,721.875,697.0666666666667,0.034479004521532755,0.03334838067297267,0.03413416882686344,
02,25,40,75,423.8639999999999,113.68000000000015,111.65000000000002,2.747266666666671,0.3296720000000094,0.3296720000000008,0.8064516129032236,0.09677419354838945,0.09677419354838693,0.3464101615142425,0.3464101615142379,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,749.7866666666666,6354.327822222223,687.5,731.0,805.0,47.12655267586946,63.94640062911371,744.5416666666666,737.05,0.009991730981256887,0.036595399235663115,0.033344318350111334,
02,25,45,75,326.4240000000002,141.69400000000005,54.810000000000024,2.74726666666667,0.32967200000000946,0.32967200000000046,0.8064516129032238,0.0967741935483895,0.09677419354838686,0.34641016151424253,0.3464101615142378,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,916.5333333333333,6518.568888888887,858.0,908.0,948.0,63.92047908461724,80.36125753049433,936.3541666666666,940.45,-0.004468831830084462,0.018461638884555213,0.015679014937813054,
02,25,46,75,476.6439999999997,97.84600000000002,176.60999999999973,2.747266666666667,0.3296719999999982,0.3296719999999818,0.8064516129032305,0.09677419354838712,0.09677419354838232,0.3464101615142368,0.3464101615142282,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,509.82666666666665,1157.6099555555554,478.0,506.0,534.0,18.818637123115266,25.836188896690388,510.1875,515.6166666666667,-0.010649044119570043,0.034872451502257866,0.03629039776340046,
