sequence,frame,label,mask_voxels,center_x,center_y,center_z,eig1,eig2,eig3,eigfrac1,eigfrac2,eigfrac3,axis_ratio21,axis_ratio31,bbox_major,bbox_mid,bbox_minor,bbox_ratio_minor_major,proxy_volume_phys,surface_area_phys,projected_area_px,perimeter_px,sphericity,intensity_mean,intensity_var,intensity_q25,intensity_median,intensity_q75,gradient_mean_inplane,gradient_q75_inplane,boundary_mean_intensity,outside_neighbor_mean_intensity,boundary_contrast_norm,intensity_polarity_norm,intensity_axis_asym_abs,roundness
02,23,1,75,359.30999999999995,125.4539999999999,71.05000000000003,2.747266666666669,0.3296720000000007,0.329671999999991,0.8064516129032279,0.09677419354838745,0.09677419354838461,0.346410161514238,0.3464101615142329,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,976.3866666666667,14521.517155555559,891.0,978.0,1035.5,82.6725665426247,107.1924521695017,957.5208333333334,892.15,0.06695178822597604,0.02983541444700289,0.013580587411687255,
02,23,2,75,347.9420000000002,132.35599999999994,75.11000000000011,2.7472666666666523,0.32967200000000946,0.32967199999999586,0.8064516129032238,0.09677419354839013,0.09677419354838614,0.34641016151424364,0.3464101615142365,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,826.8133333333334,8665.485155555556,757.5,812.0,879.0,67.04760672334376,87.33100546416429,811.625,776.4333333333333,0.042563013013820136,0.043148931719289955,0.041041425597959084,
02,23,7,75,455.53200000000004,114.89800000000005,146.16000000000008,2.7472666666666714,0.3296720000000094,0.32967199999999774,0.8064516129032244,0.09677419354838952,0.0967741935483861,0.3464101615142424,0.3464101615142363,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,690.4133333333333,2367.149155555556,653.0,685.0,725.5,41.17966689972757,56.20151516445053,694.9791666666666,674.9333333333333,0.02903453969602748,0.014117784660533744,0.01407317739088494,
02,23,10,75,412.90200000000016,110.83799999999987,103.53000000000013,2.7472666666666727,0.3296720000000094,0.3296720000000004,0.8064516129032239,0.09677419354838941,0.09677419354838677,0.3464101615142423,0.3464101615142376,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.692599999999956,,,0.7185167970941762,752.9066666666666,7541.711288888889,690.0,735.0,794.5,54.51435945138154,68.80925025124425,748.4375,736.2666666666667,0.016165128922575617,0.0697354040900104,0.07452403800566526,
02,23,13,75,363.7760000000002,129.10800000000003,93.37999999999998,2.74726666666667,0.32967200000000946,0.3296720000000005,0.8064516129032238,0.0967741935483895,0.09677419354838687,0.34641016151424253,0.34641016151423787,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,687.2533333333333,4351.282488888889,634.5,697.0,733.0,40.441221179116354,49.95568721955739,689.1875,671.35,0.025954766801179502,0.05587232469624639,0.06097111865567523,
02,23,18,75,388.9479999999998,120.58200000000014,91.35000000000002,2.747266666666671,0.3296720000000094,0.32967200000000024,0.8064516129032238,0.09677419354838945,0.09677419354838677,0.3464101615142425,0.34641016151423765,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,673.9466666666667,8261.223822222222,588.0,685.0,732.0,38.72213144099765,52.58050851950832,664.7708333333334,663.9333333333333,0.001242679935108747,0.09808477157102494,0.10828522198091638,
02,23,23,75,203.8120000000001,151.03199999999998,32.48000000000004,2.7472666666666696,0.32967200000000985,0.3296720000000096,0.8064516129032213,0.09677419354838936,0.09677419354838929,0.34641016151424275,0.34641016151424264,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,890.1066666666667,5204.895288888889,839.0,887.0,941.5,74.82487754262824,96.59963147827438,881.875,824.0333333333333,0.06498284849755831,0.0215844514637756,0.023317815565715015,
02,23,28,75,469.74199999999985,98.25200000000004,150.22000000000008,2.7472666666666337,0.32967200000000946,0.32967199999999797,0.8064516129032223,0.0967741935483906,0.09677419354838723,0.34641016151424486,0.3464101615142388,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999998,,,0.7185167970941759,679.84,2601.6277333333337,647.0,671.0,715.5,35.958898861912736,47.471909594388976,684.9375,678.6166666666667,0.009297530791558773,0.028528702841505587,0.029040490890194434,
02,23,33,75,329.6720000000001,151.84400000000002,73.0799999999999,2.7472666666666683,0.3296720000000094,0.3296719999999955,0.8064516129032248,0.09677419354838968,0.0967741935483856,0.3464101615142426,0.3464101615142353,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,915.36,8944.657066666667,850.5,897.0,959.0,66.59819101205117,98.19738426167694,907.5208333333334,876.35,0.03405308658159993,0.029021456213104785,0.022067957319614508,
02,23,36,75,227.36000000000004,155.09199999999998,38.56999999999994,2.74726666666666,0.3296720000000096,0.32967200000000063,0.806451612903223,0.09677419354838983,0.09677419354838719,0.34641016151424325,0.34641016151423853,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,955.9333333333333,25562.08888888889,832.0,920.0,1102.5,105.874351390941,142.20087120241755,921.0,831.9333333333333,0.0931724666992119,0.07944929742433779,0.08244115697510752,
