sequence,frame,label,mask_voxels,center_x,center_y,center_z,eig1,eig2,eig3,eigfrac1,eigfrac2,eigfrac3,axis_ratio21,axis_ratio31,bbox_major,bbox_mid,bbox_minor,bbox_ratio_minor_major,proxy_volume_phys,surface_area_phys,projected_area_px,perimeter_px,roundness,intensity_mean,intensity_var,intensity_q25,intensity_median,intensity_q75,gradient_mean_inplane,gradient_q75_inplane,boundary_mean_intensity,outside_neighbor_mean_intensity,boundary_contrast_norm,intensity_polarity_norm,intensity_axis_asym_abs,sphericity
02,23,1,9,279.0,504.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,979.1111111111111,353.4320987654321,963.0,978.0,997.0,19.480907677562854,26.177280225416848,978.625,960.4166666666666,0.018596799818429433,0.013274802763381536,0.002362762461796032,
02,23,2,9,317.0,454.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,976.3333333333334,71.33333333333333,970.0,974.0,982.0,10.961267992086965,13.038404810405298,975.0,966.6666666666666,0.008535336292249944,0.0038437453906251234,0.005017732487745883,
02,23,4,9,293.0,565.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1098.6666666666667,860.8888888888889,1079.0,1092.0,1095.0,34.817174669498996,50.08991914547278,1099.25,1111.1666666666667,-0.010846480582524331,0.01375618305653814,0.009289630395909309,
02,23,5,9,294.0,474.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,916.7777777777778,328.1728395061728,897.0,917.0,928.0,22.27172672525354,28.160255680657446,915.75,902.1666666666666,0.0148163858926191,0.013157319444473055,0.017367003993805162,
02,23,6,9,357.0,599.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1067.7777777777778,557.5061728395062,1046.0,1071.0,1086.0,24.97790590655998,27.294688127912362,1067.375,1058.4166666666667,0.008389698231009287,0.015113098385303426,0.009558362680006635,
02,23,7,9,338.0,594.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1122.111111111111,633.2098765432098,1096.0,1126.0,1142.0,38.853622049851964,44.14748010928823,1120.625,1075.5833333333333,0.04014011288246365,0.013889432982147416,0.018797450744113587,
02,23,8,9,348.0,738.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1345.4444444444443,4296.024691358024,1302.0,1317.0,1365.0,46.55435553168734,60.39246641759219,1349.0,1339.5833333333333,0.006998926418366557,0.03256910224539386,0.01962181064088813,
02,23,9,9,319.0,669.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1144.4444444444443,240.46913580246914,1131.0,1140.0,1152.0,19.32037872763484,23.853720883753127,1143.5,1126.5833333333333,0.014781553398058308,0.007905321547868169,0.005469734377067514,
02,23,10,9,323.0,713.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1144.111111111111,646.7654320987654,1133.0,1137.0,1164.0,25.543813512619476,28.50438562747845,1145.0,1139.8333333333333,0.004515878411187787,0.01233789450376184,0.003330373545562626,
02,23,11,9,351.0,684.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1048.6666666666667,1880.888888888889,1009.0,1054.0,1078.0,46.043261326221185,55.509008277936296,1050.75,1055.6666666666667,-0.0046884933248570295,0.027873877822268325,0.022579530368923736,
02,23,13,9,375.0,394.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,978.1111111111111,158.320987654321,969.0,980.0,986.0,19.789975104242707,21.914607000811127,978.75,982.5833333333334,-0.003919118482335602,0.008786026371747253,0.010295481140836053,
02,23,14,9,376.0,464.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,957.2222222222222,62.61728395061729,953.0,957.0,965.0,11.323211145629026,14.534441853748634,956.25,947.3333333333334,0.009315147997678418,0.0031565582451311197,0.0035541058369027135,
02,23,15,9,386.0,523.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1013.7777777777778,695.283950617284,1001.0,1017.0,1032.0,29.57770486036918,33.52610922848042,1013.375,1001.5,0.011713612450679515,0.01810160174113174,0.02375929879834549,
02,23,16,9,364.0,522.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,904.1111111111111,384.9876543209877,886.0,898.0,922.0,24.992607951913502,31.40859754907882,903.0,882.5833333333334,0.022582032690180588,0.01431797525909123,0.010987633723943943,
02,23,17,9,356.0,445.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,901.2222222222222,76.17283950617285,894.0,899.0,907.0,15.315037586984833,19.45507645834372,900.625,887.6666666666666,0.014378621624953793,0.006161385001441439,0.008606886656274437,
02,23,18,9,376.0,619.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1211.0,273.3333333333333,1195.0,1214.0,1224.0,28.989838468064217,42.04759208325728,1209.375,1189.8333333333333,0.01613680154142587,0.00806892040220879,0.006068100106003347,
02,23,19,9,354.0,629.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1216.888888888889,199.20987654320987,1208.0,1218.0,1226.0,29.704451066037677,39.953097501945955,1214.25,1178.25,0.029583637691745778,0.005081122179776202,0.002572053692626421,
02,23,20,9,376.0,689.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,994.4444444444445,176.69135802469134,985.0,993.0,1004.0,18.91865759577976,25.124689052802225,994.75,1005.0833333333334,-0.010391061452513993,0.008666063252060346,0.012179027212669167,
02,23,21,9,445.0,736.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1296.3333333333333,147.55555555555557,1294.0,1295.0,1306.0,17.847225088476335,18.681541692269406,1296.625,1291.9166666666667,0.0036320390845975222,0.005567641941378102,0.00010497513259432153,
02,23,22,9,376.0,664.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1060.6666666666667,140.22222222222226,1055.0,1062.0,1070.0,11.568592070323046,18.027756377319946,1061.5,1054.3333333333333,0.006756756756756822,0.004463819205314348,0.003848978225634806,
02,23,23,9,375.0,749.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1218.111111111111,294.5432098765432,1210.0,1214.0,1235.0,23.06658775974973,28.6574597618142,1219.25,1219.6666666666667,-0.00034205965520392955,0.008534782545149904,0.00033514864672878767,
02,23,24,9,284.0,598.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1119.888888888889,484.5432098765432,1102.0,1123.0,1135.0,34.18198793216392,48.5,1119.5,1081.0,0.03437841055660281,0.01300262171054843,0.01822717836177894,
02,23,25,9,320.0,424.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1108.3333333333333,232.88888888888889,1090.0,1113.0,1120.0,25.110292070778687,31.00403199585499,1106.875,1079.5833333333333,0.02462406015037599,0.008709696893837661,0.0009822515259265187,
02,23,26,9,328.0,394.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1031.6666666666667,691.1111111111111,1014.0,1039.0,1053.0,29.42396092527939,41.716303767232304,1030.75,1015.3333333333334,0.014943457189014488,0.017523617824378116,0.008310062132234555,
02,23,27,9,285.0,385.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1015.8888888888889,318.320987654321,1004.0,1010.0,1035.0,24.449456329134446,31.976553910638962,1015.0,997.3333333333334,0.017390353275730012,0.011746813662083171,0.013127528972568499,
02,23,28,9,295.0,350.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1013.8888888888889,152.32098765432096,1006.0,1021.0,1023.0,17.42525580055387,23.005434140654682,1012.125,1000.25,0.011712328767123276,0.007054462021663738,0.009797958971097878,
02,23,29,9,352.0,375.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,999.7777777777778,693.9506172839506,976.0,1000.0,1029.0,29.740258366771894,37.030392922571046,1000.25,993.3333333333334,0.006918204045343364,0.01839918668637659,0.02599758506727191,
02,23,30,9,366.0,549.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,839.5555555555555,194.69135802469134,839.0,843.0,846.0,18.65631964570862,25.709920264364882,838.75,831.5,0.008635521439915288,0.008367626505922519,0.0001620890513129116,
02,23,31,9,315.0,629.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1240.7777777777778,604.1728395061729,1237.0,1246.0,1251.0,36.97566498647398,47.74149138851865,1240.125,1206.0833333333333,0.027435748186621336,0.007910704424307791,0.00010967537132690767,
02,23,33,9,365.0,575.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1223.4444444444443,975.3580246913581,1209.0,1228.0,1246.0,59.36728069530389,72.18032973047436,1217.75,1147.75,0.057215511760966266,0.006284696648190323,0.001334750563719317,
02,23,34,9,335.0,624.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1001.0,187.77777777777777,997.0,1005.0,1007.0,19.50326284299294,30.20761493398643,1000.25,990.4166666666666,0.009823509823509852,0.00785262045923618,0.008564649450219002,
02,23,35,9,352.0,655.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1033.5555555555557,425.80246913580254,1013.0,1041.0,1050.0,40.62918086417008,52.54046059942756,1030.375,983.3333333333334,0.045514405504192564,0.002837671729487502,0.0030282876845876615,
02,23,36,9,358.0,421.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,936.7777777777778,33.7283950617284,933.0,934.0,937.0,9.009325254192593,9.013878188659973,936.875,923.9166666666666,0.013832878662080442,0.002805569012577351,0.0015979354270251782,
02,23,37,9,378.0,488.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,752.5555555555555,692.0246913580246,730.0,746.0,778.0,26.3362431286177,31.662280397975127,753.375,750.1666666666666,0.00426325114424927,0.024381560214676475,0.007594756326363457,
02,23,38,9,389.0,421.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,915.7777777777778,210.39506172839506,915.0,921.0,927.0,14.470290981442036,22.67156809750927,915.125,906.8333333333334,0.009054234409123948,0.010257031398845188,0.0071327049049873794,
02,23,39,9,383.0,553.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1020.2222222222222,453.7283950617284,1008.0,1012.0,1021.0,22.75368018093604,31.144823004794873,1020.375,1017.6666666666666,0.002654650402962352,0.012300782340869097,0.003334635350179075,
02,23,40,9,386.0,510.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1150.6666666666667,846.6666666666666,1135.0,1168.0,1172.0,28.5884612596697,40.326790102858425,1148.375,1130.6666666666667,0.01538962920046342,0.016631380688448178,0.012772542111807228,
02,23,41,9,396.0,689.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1098.2222222222222,735.7283950617285,1093.0,1095.0,1106.0,43.765480236426235,54.11330705103875,1091.5,1045.75,0.041658235532173175,0.010602251357151187,0.0149933356372101,
02,23,42,9,414.0,712.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1353.7777777777778,1265.5061728395062,1311.0,1361.0,1387.0,53.72424472885824,66.68770501374297,1349.0,1298.5,0.037303020354563336,0.014376927964309325,0.008443743368089738,
02,23,44,9,426.0,734.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.9999999999996666,,,9.0,12.0,0.7853981633974483,1074.3333333333333,142.66666666666669,1063.0,1074.0,1080.0,18.99340596148371,26.019223662515376,1072.75,1057.3333333333333,0.014349984486503316,0.004307615071951335,0.0003800015114631228,
