sequence,frame,label,mask_voxels,center_x,center_y,center_z,eig1,eig2,eig3,eigfrac1,eigfrac2,eigfrac3,axis_ratio21,axis_ratio31,bbox_major,bbox_mid,bbox_minor,bbox_ratio_minor_major,proxy_volume_phys,surface_area_phys,projected_area_px,perimeter_px,sphericity,intensity_mean,intensity_var,intensity_q25,intensity_median,intensity_q75,gradient_mean_inplane,gradient_q75_inplane,boundary_mean_intensity,outside_neighbor_mean_intensity,boundary_contrast_norm,intensity_polarity_norm,intensity_axis_asym_abs,roundness
01,25,1,75,277.70400000000006,196.91000000000003,75.11000000000011,2.747266666666652,0.3296720000000094,0.3296719999999954,0.8064516129032239,0.09677419354839015,0.09677419354838604,0.34641016151424364,0.3464101615142363,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,1181.8,15030.773333333336,1108.5,1167.0,1265.5,104.8098376615183,138.45962741647404,1156.6875,1067.2666666666667,0.07566494612737627,0.032271365904151694,0.03465516034811955,
01,25,2,75,273.6439999999999,200.56400000000005,81.1999999999998,2.7472666666666674,0.3296720000000094,0.3296720000000001,0.8064516129032236,0.09677419354838958,0.09677419354838683,0.3464101615142427,0.34641016151423776,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,1201.68,16351.870933333337,1108.5,1202.0,1298.0,95.95915509873953,127.93079811120192,1181.875,1133.5,0.040256141402037114,0.047338038337926096,0.05240015338629272,
01,25,7,75,308.9659999999999,203.81200000000007,117.74000000000007,2.7472666666666523,0.32967200000000974,0.3296720000000094,0.8064516129032205,0.09677419354838983,0.09677419354838973,0.3464101615142438,0.34641016151424364,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,904.44,16647.899733333332,782.5,925.0,1004.0,52.1536098409251,66.46101614182388,908.3333333333334,880.8,0.03044241003641301,0.06931988371135417,0.07689750427163322,
01,25,10,75,300.84599999999995,185.94800000000006,77.13999999999996,2.7472666666666505,0.32967200000000013,0.329671999999991,0.806451612903227,0.09677419354838784,0.09677419354838517,0.34641016151423887,0.34641016151423404,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,1170.6133333333332,23696.77048888889,1050.5,1174.0,1289.0,102.35720847703577,140.28077052433105,1163.8541666666667,1101.0666666666666,0.05363641282062972,0.060755619763455566,0.06711293881567243,
01,25,13,75,282.16999999999985,191.63199999999995,71.05000000000003,2.7472666666666705,0.32967200000000946,0.329672,0.8064516129032239,0.0967741935483895,0.09677419354838673,0.34641016151424253,0.34641016151423754,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,1140.32,35556.8576,1037.0,1116.0,1210.5,105.28340687159863,115.37903554986322,1140.7916666666667,1127.1666666666667,0.011948400448996765,0.06803105931241134,0.07279100815304876,
01,25,18,75,292.7260000000001,198.5339999999999,85.26000000000006,2.747266666666671,0.32967199999999974,0.3296719999999909,0.8064516129032283,0.09677419354838716,0.09677419354838457,0.34641016151423737,0.34641016151423276,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,1075.12,42475.99893333333,869.5,1087.0,1216.5,82.69952215223061,115.63337965632792,1062.2291666666667,1019.1,0.04011567700969816,0.14947420527968044,0.16593915370622,
01,25,23,75,211.93200000000013,196.91000000000003,50.75000000000007,2.747266666666662,0.3296720000000094,0.32967199999999547,0.8064516129032244,0.09677419354838986,0.09677419354838576,0.34641016151424303,0.3464101615142357,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,1250.3466666666666,65207.21315555556,1070.0,1248.0,1435.0,159.7349354909973,211.16166874524075,1228.625,1160.2333333333333,0.054698163709264586,0.04186634398127266,0.02806663462520764,
01,25,28,75,322.364,185.94800000000006,85.26000000000006,2.747266666666671,0.3296720000000094,0.3296720000000001,0.8064516129032239,0.09677419354838947,0.09677419354838673,0.3464101615142425,0.34641016151423754,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,1125.0666666666666,27033.448888888885,1026.0,1082.0,1173.0,98.4606568113402,133.24771467353736,1138.5625,1136.4333333333334,0.0018924804456031683,0.06107797441600858,0.06167268260897107,
01,25,33,75,263.9,213.96199999999996,103.53000000000013,2.7472666666666723,0.3296720000000094,0.32967200000000035,0.8064516129032239,0.09677419354838943,0.09677419354838676,0.34641016151424237,0.3464101615142376,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999996,,,0.718516797094176,948.3733333333333,17384.073955555552,846.0,939.0,1045.0,61.08333405179649,81.23333553918314,937.2083333333334,911.5666666666667,0.027037523900573568,0.024553809820576835,0.019474559238965145,
01,25,36,75,219.64600000000007,204.2180000000001,66.99000000000002,2.7472666666666705,0.3296720000000094,0.3296720000000005,0.8064516129032238,0.09677419354838947,0.09677419354838686,0.3464101615142425,0.3464101615142378,6.09,2.0300000000000002,2.0300000000000002,0.33333333333327864,25.096281,57.69259999999997,,,0.7185167970941759,805.8933333333333,28786.681955555552,734.0,793.0,916.5,101.90199971789521,130.29926445449973,814.25,819.9166666666666,-0.007031534363521998,0.03526802489966255,0.01454893646233655,
